"","conv","QuestionID","HTMLID","ParticipantID","QuestionnaireID","Answer"
"432","ES2001",1325,"vraag08","PARTICIPANT4","8","4"
"433","ES2001",1326,"vraag09","PARTICIPANT4","8","5"
"434","ES2001",1327,"vraag10","PARTICIPANT4","8","5"
"435","ES2001",1328,"vraag11","PARTICIPANT4","8","4"
"436","ES2001",1329,"vraag12","PARTICIPANT4","8","5"
"437","ES2001",1330,"vraag13","PARTICIPANT4","8","4"
"438","ES2001",1331,"vraag14","PARTICIPANT4","8","4"
"439","ES2001",1332,"vraag15","PARTICIPANT4","8","3"
"440","ES2001",1333,"vraag16","PARTICIPANT4","8","5"
"441","ES2001",1334,"vraag17","PARTICIPANT4","8",""
"442","ES2001",1335,"vraag18","PARTICIPANT4","8",""
"443","ES2001",1336,"vraag19","PARTICIPANT4","8",""
"444","ES2001",1337,"vraag20","PARTICIPANT4","8",""
"445","ES2001",1338,"vraag01","PARTICIPANT3","8","7"
"446","ES2001",1339,"vraag02","PARTICIPANT3","8","6"
"447","ES2001",1340,"vraag03","PARTICIPANT3","8","7"
"448","ES2001",1341,"vraag04","PARTICIPANT3","8","7"
"449","ES2001",1342,"vraag05","PARTICIPANT3","8","6"
"450","ES2001",1343,"vraag06","PARTICIPANT3","8","6"
"451","ES2001",1344,"vraag07","PARTICIPANT3","8","7"
"452","ES2001",1345,"vraag08","PARTICIPANT3","8","7"
"453","ES2001",1346,"vraag09","PARTICIPANT3","8","7"
"454","ES2001",1347,"vraag10","PARTICIPANT3","8","7"
"455","ES2001",1348,"vraag11","PARTICIPANT3","8","6"
"456","ES2001",1349,"vraag12","PARTICIPANT3","8","6"
"457","ES2001",1350,"vraag13","PARTICIPANT3","8","1"
"458","ES2001",1351,"vraag14","PARTICIPANT3","8","6"
"459","ES2001",1352,"vraag15","PARTICIPANT3","8","2"
"460","ES2001",1353,"vraag16","PARTICIPANT3","8","6"
"461","ES2001",1354,"vraag17","PARTICIPANT3","8",""
"462","ES2001",1355,"vraag18","PARTICIPANT3","8",""
"463","ES2001",1356,"vraag19","PARTICIPANT3","8",""
"464","ES2001",1357,"vraag20","PARTICIPANT3","8",""
"465","ES2001",1358,"vraag01","PARTICIPANT2","9","7"
"466","ES2001",1359,"vraag02","PARTICIPANT2","9","7"
"467","ES2001",1360,"vraag03","PARTICIPANT2","9","7"
"468","ES2001",1361,"vraag04","PARTICIPANT2","9","7"
"469","ES2001",1362,"vraag05","PARTICIPANT2","9","7"
"470","ES2001",1363,"vraag06","PARTICIPANT2","9","6"
"471","ES2001",1364,"vraag07","PARTICIPANT2","9","7"
"472","ES2001",1365,"vraag08","PARTICIPANT2","9","1"
"473","ES2001",1366,"vraag09","PARTICIPANT2","9","7"
"474","ES2001",1367,"vraag10","PARTICIPANT2","9","7"
"475","ES2001",1368,"vraag11","PARTICIPANT2","9","7"
"476","ES2001",1369,"vraag12","PARTICIPANT2","9","7"
"477","ES2001",1370,"vraag13","PARTICIPANT2","9","1"
"478","ES2001",1371,"vraag14","PARTICIPANT2","9","7"
"479","ES2001",1372,"vraag15","PARTICIPANT2","9","1"
"480","ES2001",1373,"vraag16","PARTICIPANT2","9","7"
"481","ES2001",1374,"vraag17","PARTICIPANT2","9","6"
"482","ES2001",1375,"vraag18","PARTICIPANT2","9","7"
"483","ES2001",1376,"vraag19","PARTICIPANT2","9","5"
"484","ES2001",1377,"vraag20","PARTICIPANT2","9","4"
"485","ES2001",1378,"vraag01","PARTICIPANT4","9","3"
"486","ES2001",1379,"vraag02","PARTICIPANT4","9","3"
"487","ES2001",1380,"vraag03","PARTICIPANT4","9","3"
"488","ES2001",1381,"vraag04","PARTICIPANT4","9","5"
"489","ES2001",1382,"vraag05","PARTICIPANT4","9","2"
"490","ES2001",1383,"vraag06","PARTICIPANT4","9","2"
"491","ES2001",1384,"vraag07","PARTICIPANT4","9","4"
"492","ES2001",1385,"vraag08","PARTICIPANT4","9","4"
"493","ES2001",1386,"vraag09","PARTICIPANT4","9","2"
"494","ES2001",1387,"vraag10","PARTICIPANT4","9","5"
"495","ES2001",1388,"vraag11","PARTICIPANT4","9","4"
"496","ES2001",1389,"vraag12","PARTICIPANT4","9","5"
"497","ES2001",1390,"vraag13","PARTICIPANT4","9","4"
"498","ES2001",1391,"vraag14","PARTICIPANT4","9","4"
"499","ES2001",1392,"vraag15","PARTICIPANT4","9","1"
"500","ES2001",1393,"vraag16","PARTICIPANT4","9","5"
"501","ES2001",1394,"vraag17","PARTICIPANT4","9","5"
"502","ES2001",1395,"vraag18","PARTICIPANT4","9","1"
"503","ES2001",1396,"vraag19","PARTICIPANT4","9","1"
"504","ES2001",1397,"vraag20","PARTICIPANT4","9","7"
"505","ES2001",1398,"vraag01","PARTICIPANT1","9","7"
"506","ES2001",1399,"vraag02","PARTICIPANT1","9","7"
"507","ES2001",1400,"vraag03","PARTICIPANT1","9","7"
"508","ES2001",1401,"vraag04","PARTICIPANT1","9","7"
"509","ES2001",1402,"vraag05","PARTICIPANT1","9","7"
"510","ES2001",1403,"vraag06","PARTICIPANT1","9","7"
"511","ES2001",1404,"vraag07","PARTICIPANT1","9","7"
"512","ES2001",1405,"vraag08","PARTICIPANT1","9","7"
"513","ES2001",1406,"vraag09","PARTICIPANT1","9","7"
"514","ES2001",1407,"vraag10","PARTICIPANT1","9","7"
"515","ES2001",1408,"vraag11","PARTICIPANT1","9","7"
"516","ES2001",1409,"vraag12","PARTICIPANT1","9","6"
"517","ES2001",1410,"vraag13","PARTICIPANT1","9","2"
"518","ES2001",1411,"vraag14","PARTICIPANT1","9","6"
"519","ES2001",1412,"vraag15","PARTICIPANT1","9","2"
"520","ES2001",1413,"vraag16","PARTICIPANT1","9","6"
"521","ES2001",1414,"vraag17","PARTICIPANT1","9","5"
"522","ES2001",1415,"vraag18","PARTICIPANT1","9","7"
"523","ES2001",1416,"vraag19","PARTICIPANT1","9","7"
"524","ES2001",1417,"vraag20","PARTICIPANT1","9","6"
"525","ES2001",1418,"vraag01","PARTICIPANT3","9","7"
"526","ES2001",1419,"vraag02","PARTICIPANT3","9","7"
"527","ES2001",1420,"vraag03","PARTICIPANT3","9","6"
"528","ES2001",1421,"vraag04","PARTICIPANT3","9","7"
"529","ES2001",1422,"vraag05","PARTICIPANT3","9","6"
"530","ES2001",1423,"vraag06","PARTICIPANT3","9","7"
"531","ES2001",1424,"vraag07","PARTICIPANT3","9","7"
"532","ES2001",1425,"vraag08","PARTICIPANT3","9","7"
"533","ES2001",1426,"vraag09","PARTICIPANT3","9","6"
"534","ES2001",1427,"vraag10","PARTICIPANT3","9","7"
"535","ES2001",1428,"vraag11","PARTICIPANT3","9","7"
"536","ES2001",1429,"vraag12","PARTICIPANT3","9","7"
"537","ES2001",1430,"vraag13","PARTICIPANT3","9","1"
"538","ES2001",1431,"vraag14","PARTICIPANT3","9","6"
"539","ES2001",1432,"vraag15","PARTICIPANT3","9","2"
"540","ES2001",1433,"vraag16","PARTICIPANT3","9","6"
"541","ES2001",1434,"vraag17","PARTICIPANT3","9","6"
"542","ES2001",1435,"vraag18","PARTICIPANT3","9","7"
"543","ES2001",1436,"vraag19","PARTICIPANT3","9","2"
"544","ES2001",1437,"vraag20","PARTICIPANT3","9","2"
"545","ES2001",1438,"vraag01","PARTICIPANT2","post","4"
"546","ES2001",1439,"vraag02","PARTICIPANT2","post","4"
"547","ES2001",1440,"vraag03","PARTICIPANT2","post","4"
"548","ES2001",1441,"vraag04","PARTICIPANT2","post","256"
"549","ES2001",1442,"vraag05","PARTICIPANT2","post","512"
"550","ES2001",1443,"vraag06","PARTICIPANT2","post","16"
"551","ES2001",1444,"vraag07","PARTICIPANT2","post","8"
"552","ES2001",1445,"vraag08","PARTICIPANT2","post","32"
"553","ES2001",1446,"vraag09","PARTICIPANT2","post","512"
"554","ES2001",1447,"vraag10","PARTICIPANT2","post","2048"
"555","ES2001",1448,"vraag11","PARTICIPANT2","post","16"
"556","ES2001",1449,"vraag12","PARTICIPANT2","post","2"
"557","ES2001",1450,"vraag13","PARTICIPANT2","post","1"
"558","ES2001",1451,"vraag14","PARTICIPANT2","post","3"
"559","ES2001",1452,"vraag04_other","PARTICIPANT2","post",""
"560","ES2001",1453,"vraag05_other","PARTICIPANT2","post",""
"561","ES2001",1454,"vraag06_other","PARTICIPANT2","post",""
"562","ES2001",1455,"vraag07_other","PARTICIPANT2","post",""
"563","ES2001",1456,"vraag08_other","PARTICIPANT2","post",""
"564","ES2001",1457,"vraag09_other1","PARTICIPANT2","post",""
"565","ES2001",1458,"vraag09_other2","PARTICIPANT2","post",""
"566","ES2001",1459,"vraag09_other3","PARTICIPANT2","post",""
"567","ES2001",1460,"vraag10_other1","PARTICIPANT2","post",""
"568","ES2001",1461,"vraag10_other2","PARTICIPANT2","post",""
"569","ES2001",1462,"vraag10_other3","PARTICIPANT2","post",""
"570","ES2001",1463,"vraag11_other","PARTICIPANT2","post",""
"571","ES2001",1464,"vraag12_other","PARTICIPANT2","post",""
"572","ES2001",1465,"vraag13_other","PARTICIPANT2","post",""
"573","ES2001",1466,"vraag14_other","PARTICIPANT2","post",""
"574","ES2001",1467,"vraag01","PARTICIPANT1","post","5"
"575","ES2001",1468,"vraag02","PARTICIPANT1","post","4"
"576","ES2001",1469,"vraag03","PARTICIPANT1","post","4"
"577","ES2001",1470,"vraag04","PARTICIPANT1","post","256"
"578","ES2001",1471,"vraag05","PARTICIPANT1","post","512"
"579","ES2001",1472,"vraag06","PARTICIPANT1","post","32"
"580","ES2001",1473,"vraag07","PARTICIPANT1","post","8"
"581","ES2001",1474,"vraag08","PARTICIPANT1","post","32"
"582","ES2001",1475,"vraag09","PARTICIPANT1","post","1024"
"583","ES2001",1476,"vraag10","PARTICIPANT1","post","4096"
"584","ES2001",1477,"vraag11","PARTICIPANT1","post","8"
"585","ES2001",1478,"vraag12","PARTICIPANT1","post","2"
"586","ES2001",1479,"vraag13","PARTICIPANT1","post","3"
"587","ES2001",1480,"vraag14","PARTICIPANT1","post","1"
"588","ES2001",1481,"vraag04_other","PARTICIPANT1","post",""
"589","ES2001",1482,"vraag05_other","PARTICIPANT1","post",""
"590","ES2001",1483,"vraag06_other","PARTICIPANT1","post",""
"591","ES2001",1484,"vraag07_other","PARTICIPANT1","post",""
"592","ES2001",1485,"vraag08_other","PARTICIPANT1","post",""
"593","ES2001",1486,"vraag09_other1","PARTICIPANT1","post",""
"594","ES2001",1487,"vraag09_other2","PARTICIPANT1","post",""
"595","ES2001",1488,"vraag09_other3","PARTICIPANT1","post",""
"596","ES2001",1489,"vraag10_other1","PARTICIPANT1","post",""
"597","ES2001",1490,"vraag10_other2","PARTICIPANT1","post",""
"598","ES2001",1491,"vraag10_other3","PARTICIPANT1","post",""
"599","ES2001",1492,"vraag11_other","PARTICIPANT1","post",""
"600","ES2001",1493,"vraag12_other","PARTICIPANT1","post",""
"601","ES2001",1494,"vraag13_other","PARTICIPANT1","post",""
"602","ES2001",1495,"vraag14_other","PARTICIPANT1","post",""
"603","ES2001",1496,"vraag01","PARTICIPANT4","post","3"
"604","ES2001",1497,"vraag02","PARTICIPANT4","post","2"
"605","ES2001",1498,"vraag03","PARTICIPANT4","post","4"
"606","ES2001",1499,"vraag04","PARTICIPANT4","post","256"
"607","ES2001",1500,"vraag05","PARTICIPANT4","post","512"
"608","ES2001",1501,"vraag06","PARTICIPANT4","post","128"
"609","ES2001",1502,"vraag07","PARTICIPANT4","post","1"
"610","ES2001",1503,"vraag08","PARTICIPANT4","post","16"
"611","ES2001",1504,"vraag09","PARTICIPANT4","post","2048"
"612","ES2001",1505,"vraag10","PARTICIPANT4","post","1024"
"613","ES2001",1506,"vraag11","PARTICIPANT4","post","32"
"614","ES2001",1507,"vraag12","PARTICIPANT4","post","2"
"615","ES2001",1508,"vraag13","PARTICIPANT4","post","2"
"616","ES2001",1509,"vraag14","PARTICIPANT4","post","1"
"617","ES2001",1510,"vraag04_other","PARTICIPANT4","post",""
"618","ES2001",1511,"vraag05_other","PARTICIPANT4","post",""
"619","ES2001",1512,"vraag06_other","PARTICIPANT4","post",""
"620","ES2001",1513,"vraag07_other","PARTICIPANT4","post",""
"621","ES2001",1514,"vraag08_other","PARTICIPANT4","post",""
"622","ES2001",1515,"vraag09_other1","PARTICIPANT4","post","overvoew of main points raised"
"623","ES2001",1516,"vraag09_other2","PARTICIPANT4","post",""
"624","ES2001",1517,"vraag09_other3","PARTICIPANT4","post",""
"625","ES2001",1518,"vraag10_other1","PARTICIPANT4","post",""
"626","ES2001",1519,"vraag10_other2","PARTICIPANT4","post",""
"627","ES2001",1520,"vraag10_other3","PARTICIPANT4","post",""
"628","ES2001",1521,"vraag11_other","PARTICIPANT4","post",""
"629","ES2001",1522,"vraag12_other","PARTICIPANT4","post",""
"630","ES2001",1523,"vraag13_other","PARTICIPANT4","post",""
"631","ES2001",1524,"vraag14_other","PARTICIPANT4","post",""
"632","ES2001",1525,"vraag01","PARTICIPANT3","post","4"
"633","ES2001",1526,"vraag02","PARTICIPANT3","post","4"
"634","ES2001",1527,"vraag03","PARTICIPANT3","post","5"
"635","ES2001",1528,"vraag04","PARTICIPANT3","post","32"
"636","ES2001",1529,"vraag05","PARTICIPANT3","post","512"
"637","ES2001",1530,"vraag06","PARTICIPANT3","post","32"
"638","ES2001",1531,"vraag07","PARTICIPANT3","post","2"
"639","ES2001",1532,"vraag08","PARTICIPANT3","post","4"
"640","ES2001",1533,"vraag09","PARTICIPANT3","post","64"
"641","ES2001",1534,"vraag10","PARTICIPANT3","post","2048"
"642","ES2001",1535,"vraag11","PARTICIPANT3","post","8"
"643","ES2001",1536,"vraag12","PARTICIPANT3","post","2"
"644","ES2001",1537,"vraag13","PARTICIPANT3","post","1"
"645","ES2001",1538,"vraag14","PARTICIPANT3","post","1"
"646","ES2001",1539,"vraag04_other","PARTICIPANT3","post",""
"647","ES2001",1540,"vraag05_other","PARTICIPANT3","post",""
"648","ES2001",1541,"vraag06_other","PARTICIPANT3","post",""
"649","ES2001",1542,"vraag07_other","PARTICIPANT3","post",""
"650","ES2001",1543,"vraag08_other","PARTICIPANT3","post",""
"651","ES2001",1544,"vraag09_other1","PARTICIPANT3","post",""
"652","ES2001",1545,"vraag09_other2","PARTICIPANT3","post",""
"653","ES2001",1546,"vraag09_other3","PARTICIPANT3","post",""
"654","ES2001",1547,"vraag10_other1","PARTICIPANT3","post",""
"655","ES2001",1548,"vraag10_other2","PARTICIPANT3","post",""
"656","ES2001",1549,"vraag10_other3","PARTICIPANT3","post",""
"657","ES2001",1550,"vraag11_other","PARTICIPANT3","post",""
"658","ES2001",1551,"vraag12_other","PARTICIPANT3","post",""
"659","ES2001",1552,"vraag13_other","PARTICIPANT3","post",""
"660","ES2001",1553,"vraag14_other","PARTICIPANT3","post",""
"661","ES2002",893,"vraag01","PARTICIPANT3","pre","1"
"662","ES2002",894,"vraag02","PARTICIPANT3","pre","21"
"663","ES2002",895,"vraag03","PARTICIPANT3","pre","3"
"664","ES2002",896,"vraag04","PARTICIPANT3","pre","Software Engineer"
"665","ES2002",897,"vraag05","PARTICIPANT3","pre","4"
"666","ES2002",898,"vraag06","PARTICIPANT3","pre","5"
"667","ES2002",899,"vraag07","PARTICIPANT3","pre","5"
"668","ES2002",900,"vraag08","PARTICIPANT3","pre","5"
"669","ES2002",901,"vraag09","PARTICIPANT3","pre","3"
"670","ES2002",902,"vraag10","PARTICIPANT3","pre","8"
"671","ES2002",903,"vraag11","PARTICIPANT3","pre","3"
"672","ES2002",904,"vraag12","PARTICIPANT3","pre","2"
"673","ES2002",905,"vraag13","PARTICIPANT3","pre","15"
"674","ES2002",906,"vraag14","PARTICIPANT3","pre","Informal, generally about my honours project"
"675","ES2002",907,"vraag15","PARTICIPANT3","pre","4"
"676","ES2002",908,"vraag16","PARTICIPANT3","pre","4"
"677","ES2002",909,"vraag17","PARTICIPANT3","pre","3"
"678","ES2002",910,"vraag18","PARTICIPANT3","pre","3"
"679","ES2002",911,"vraag19","PARTICIPANT3","pre","1024"
"680","ES2002",912,"vraag20","PARTICIPANT3","pre","16"
"681","ES2002",913,"vraag21","PARTICIPANT3","pre","32"
"682","ES2002",914,"vraag22","PARTICIPANT3","pre","32"
"683","ES2002",915,"vraag23","PARTICIPANT3","pre","2"
"684","ES2002",916,"vraag24","PARTICIPANT3","pre","2"
"685","ES2002",917,"vraag25","PARTICIPANT3","pre","2"
"686","ES2002",918,"vraag03_other","PARTICIPANT3","pre",""
"687","ES2002",919,"vraag15_other","PARTICIPANT3","pre",""
"688","ES2002",920,"vraag19_other","PARTICIPANT3","pre",""
"689","ES2002",921,"vraag20_other","PARTICIPANT3","pre",""
"690","ES2002",922,"vraag21_other","PARTICIPANT3","pre",""
"691","ES2002",923,"vraag22_other","PARTICIPANT3","pre",""
"692","ES2002",924,"vraag23_other","PARTICIPANT3","pre",""
"693","ES2002",925,"vraag01","PARTICIPANT1","pre",""
"694","ES2002",926,"vraag02","PARTICIPANT1","pre",""
"695","ES2002",927,"vraag03","PARTICIPANT1","pre",""
"696","ES2002",928,"vraag04","PARTICIPANT1","pre",""
"697","ES2002",929,"vraag05","PARTICIPANT1","pre",""
"698","ES2002",930,"vraag06","PARTICIPANT1","pre",""
"699","ES2002",931,"vraag07","PARTICIPANT1","pre",""
"700","ES2002",932,"vraag08","PARTICIPANT1","pre",""
"701","ES2002",933,"vraag09","PARTICIPANT1","pre",""
"702","ES2002",934,"vraag10","PARTICIPANT1","pre",""
"703","ES2002",935,"vraag11","PARTICIPANT1","pre",""
"704","ES2002",936,"vraag12","PARTICIPANT1","pre",""
"705","ES2002",937,"vraag13","PARTICIPANT1","pre",""
"706","ES2002",938,"vraag14","PARTICIPANT1","pre",""
"707","ES2002",939,"vraag15","PARTICIPANT1","pre",""
"708","ES2002",940,"vraag16","PARTICIPANT1","pre",""
"709","ES2002",941,"vraag17","PARTICIPANT1","pre",""
"710","ES2002",942,"vraag18","PARTICIPANT1","pre",""
"711","ES2002",943,"vraag19","PARTICIPANT1","pre",""
"712","ES2002",944,"vraag20","PARTICIPANT1","pre",""
"713","ES2002",945,"vraag21","PARTICIPANT1","pre",""
"714","ES2002",946,"vraag22","PARTICIPANT1","pre",""
"715","ES2002",947,"vraag23","PARTICIPANT1","pre",""
"716","ES2002",948,"vraag24","PARTICIPANT1","pre",""
"717","ES2002",949,"vraag25","PARTICIPANT1","pre",""
"718","ES2002",950,"vraag03_other","PARTICIPANT1","pre",""
"719","ES2002",951,"vraag15_other","PARTICIPANT1","pre",""
"720","ES2002",952,"vraag19_other","PARTICIPANT1","pre",""
"721","ES2002",953,"vraag20_other","PARTICIPANT1","pre",""
"722","ES2002",954,"vraag21_other","PARTICIPANT1","pre",""
"723","ES2002",955,"vraag22_other","PARTICIPANT1","pre",""
"724","ES2002",956,"vraag23_other","PARTICIPANT1","pre",""
"725","ES2002",957,"vraag01","PARTICIPANT2","pre","1"
"726","ES2002",958,"vraag02","PARTICIPANT2","pre","25"
"727","ES2002",959,"vraag03","PARTICIPANT2","pre","3"
"728","ES2002",960,"vraag04","PARTICIPANT2","pre","BEng Software Engineersing"
"729","ES2002",961,"vraag05","PARTICIPANT2","pre","4"
"730","ES2002",962,"vraag06","PARTICIPANT2","pre","6"
"731","ES2002",963,"vraag07","PARTICIPANT2","pre","5"
"732","ES2002",964,"vraag08","PARTICIPANT2","pre","4"
"733","ES2002",965,"vraag09","PARTICIPANT2","pre","4"
"734","ES2002",966,"vraag10","PARTICIPANT2","pre","4"
"735","ES2002",967,"vraag11","PARTICIPANT2","pre","3"
"736","ES2002",968,"vraag12","PARTICIPANT2","pre","4"
"737","ES2002",969,"vraag13","PARTICIPANT2","pre","20"
"738","ES2002",970,"vraag14","PARTICIPANT2","pre","University coursework, project work, social/community meetings with other friends of similar age"
"739","ES2002",971,"vraag15","PARTICIPANT2","pre","4"
"740","ES2002",972,"vraag16","PARTICIPANT2","pre","3"
"741","ES2002",973,"vraag17","PARTICIPANT2","pre","3"
"742","ES2002",974,"vraag18","PARTICIPANT2","pre","4"
"743","ES2002",975,"vraag19","PARTICIPANT2","pre","2048"
"744","ES2002",976,"vraag20","PARTICIPANT2","pre","2048"
"745","ES2002",977,"vraag21","PARTICIPANT2","pre","4096"
"746","ES2002",978,"vraag22","PARTICIPANT2","pre","32"
"747","ES2002",979,"vraag23","PARTICIPANT2","pre","2"
"748","ES2002",980,"vraag24","PARTICIPANT2","pre","4"
"749","ES2002",981,"vraag25","PARTICIPANT2","pre","4"
"750","ES2002",982,"vraag03_other","PARTICIPANT2","pre",""
"751","ES2002",983,"vraag15_other","PARTICIPANT2","pre",""
"752","ES2002",984,"vraag19_other","PARTICIPANT2","pre",""
"753","ES2002",985,"vraag20_other","PARTICIPANT2","pre",""
"754","ES2002",986,"vraag21_other","PARTICIPANT2","pre","Mind maps & doodle diagrams"
"755","ES2002",987,"vraag22_other","PARTICIPANT2","pre",""
"756","ES2002",988,"vraag23_other","PARTICIPANT2","pre",""
"757","ES2002",989,"vraag01","PARTICIPANT4","pre","1"
"758","ES2002",990,"vraag02","PARTICIPANT4","pre","27"
"759","ES2002",991,"vraag03","PARTICIPANT4","pre","3"
"760","ES2002",992,"vraag04","PARTICIPANT4","pre","MSc second year in education research"
"761","ES2002",993,"vraag05","PARTICIPANT4","pre","4"
"762","ES2002",994,"vraag06","PARTICIPANT4","pre","5"
"763","ES2002",995,"vraag07","PARTICIPANT4","pre","5"
"764","ES2002",996,"vraag08","PARTICIPANT4","pre","1"
"765","ES2002",997,"vraag09","PARTICIPANT4","pre","3"
"766","ES2002",998,"vraag10","PARTICIPANT4","pre","2"
"767","ES2002",999,"vraag11","PARTICIPANT4","pre","2"
"768","ES2002",1000,"vraag12","PARTICIPANT4","pre","4"
"769","ES2002",1001,"vraag13","PARTICIPANT4","pre","45"
"770","ES2002",1002,"vraag14","PARTICIPANT4","pre","Small group of colleagues or supervisors seated together with one person directing the meeting.  Usually has an agenda in which my input is important.  Generally meetings are relaxed however I sometimes feel a bit anxious"
"771","ES2002",1003,"vraag15","PARTICIPANT4","pre","4"
"772","ES2002",1004,"vraag16","PARTICIPANT4","pre","4"
"773","ES2002",1005,"vraag17","PARTICIPANT4","pre","4"
"774","ES2002",1006,"vraag18","PARTICIPANT4","pre","5"
"775","ES2002",1007,"vraag19","PARTICIPANT4","pre","32"
"776","ES2002",1008,"vraag20","PARTICIPANT4","pre","128"
"777","ES2002",1009,"vraag21","PARTICIPANT4","pre","4096"
"778","ES2002",1010,"vraag22","PARTICIPANT4","pre","64"
"779","ES2002",1011,"vraag23","PARTICIPANT4","pre","4"
"780","ES2002",1012,"vraag24","PARTICIPANT4","pre","3"
"781","ES2002",1013,"vraag25","PARTICIPANT4","pre","3"
"782","ES2002",1014,"vraag03_other","PARTICIPANT4","pre",""
"783","ES2002",1015,"vraag15_other","PARTICIPANT4","pre",""
"784","ES2002",1016,"vraag19_other","PARTICIPANT4","pre",""
"785","ES2002",1017,"vraag20_other","PARTICIPANT4","pre",""
"786","ES2002",1018,"vraag21_other","PARTICIPANT4","pre","Task list of my own that was written during meeting.  Action points"
"787","ES2002",1019,"vraag22_other","PARTICIPANT4","pre","I quote people when I like the way they express a certain issue or concern"
"788","ES2002",1020,"vraag23_other","PARTICIPANT4","pre",""
"789","ES2002",1021,"vraag01","PARTICIPANT1","1","50"
"790","ES2002",1022,"vraag01","PARTICIPANT3","1","25"
"791","ES2002",1023,"vraag01","PARTICIPANT4","1","80"
"792","ES2002",1024,"vraag01","PARTICIPANT2","1","40"
"793","ES2002",1025,"vraag01","PARTICIPANT3","2","6"
"794","ES2002",1026,"vraag02","PARTICIPANT3","2","6"
"795","ES2002",1027,"vraag03","PARTICIPANT3","2","6"
"796","ES2002",1028,"vraag04","PARTICIPANT3","2","6"
"797","ES2002",1029,"vraag05","PARTICIPANT3","2","5"
"798","ES2002",1030,"vraag06","PARTICIPANT3","2","7"
"799","ES2002",1031,"vraag07","PARTICIPANT3","2","6"
"800","ES2002",1032,"vraag08","PARTICIPANT3","2","6"
"801","ES2002",1033,"vraag09","PARTICIPANT3","2","6"
"802","ES2002",1034,"vraag10","PARTICIPANT3","2","5"
"803","ES2002",1035,"vraag11","PARTICIPANT3","2","6"
"804","ES2002",1036,"vraag12","PARTICIPANT3","2","4"
"805","ES2002",1037,"vraag13","PARTICIPANT3","2","1"
"806","ES2002",1038,"vraag14","PARTICIPANT3","2","5"
"807","ES2002",1039,"vraag15","PARTICIPANT3","2","7"
"808","ES2002",1040,"vraag16","PARTICIPANT3","2","6"
